birth_date,card_id,enrollment_end_date,enrollment_start_date,first_name,gender,last_name
1970-07-21,ID25080097407,2020-04-28,2018-02-01,Steven,M,Hollingsworth
1970-10-15,ID25097003023,2020-03-28,2020-02-01,Bettie,F,Schwartz
1957-02-26,ID25110738172,2020-05-28,2020-09-01,Michael,M,Lawrence
1954-01-24,ID25180772448,2020-06-28,2019-09-01,Rosemary,F,Carey
1968-09-19,ID25185461151,2020-01-28,2018-06-01,Kent,M,Wheeler
1962-09-14,ID25199328382,2999-12-31,2019-10-01,Mildred,F,Hacher
1974-04-23,ID25210768534,2020-03-28,2020-04-01,Diane,F,Greer
1967-04-14,ID25214159535,2019-05-01,2018-11-01,Timothy,M,Edison
1967-04-14,ID25214159535,2999-12-31,2020-02-01,Timothy,M,Edison
1956-07-20,ID25244291416,2020-03-28,2020-09-01,Rosa,F,Warren
1959-03-11,ID25306757451,2017-07-01,2017-01-01,Linda,F,Jacobsen
1959-03-11,ID25306757451,2020-01-28,2018-04-01,Linda,F,Jacobsen
1952-12-25,ID25318760769,2999-12-31,2019-04-01,Walter,M,Fundora
1972-09-08,ID25319466450,2999-12-31,2020-08-01,Holly,F,Tatum
1972-09-08,ID25319466450,2019-11-01,2019-05-01,Holly,F,Tatum
1978-07-11,ID25320205378,2999-12-31,2020-10-01,Jack,M,Emerson
1964-03-19,ID25332687259,2999-12-31,2020-01-01,Taylor,F,Killebrew
1978-06-21,ID25372874932,2020-01-28,2019-02-01,Monica,F,Lorello
1978-06-21,ID25372874932,2018-05-01,2017-11-01,Monica,F,Lorello
1957-05-03,ID25413950096,2999-12-31,2019-07-01,Patricia,F,Grant
1972-05-11,ID25452396290,2020-02-28,2018-02-01,Theresa,F,Maynard
1955-08-03,ID25455205490,2999-12-31,2019-02-01,Sharlene,F,Barrett
1949-08-20,ID25464757774,2020-06-28,2019-10-01,Renata,F,Vazquez
1952-01-17,ID25495262918,2999-12-31,2019-03-01,Virginia,F,Graves
1962-02-23,ID25649569651,2999-12-31,2020-09-01,Joann,F,Keefer
1964-06-16,ID25671440310,2020-05-28,2020-06-01,Amanda,F,Ramsdell
1964-06-16,ID25671440310,2019-09-01,2019-03-01,Amanda,F,Ramsdell
1957-01-06,ID25678402548,2020-03-28,2020-08-01,Derek,M,Dickow
1979-03-02,ID25717760980,2020-04-28,2020-06-01,Maria,F,Parson
1986-01-10,ID25723836698,2020-05-28,2020-09-01,Lois,F,Beavers
1955-11-29,ID25733046170,2017-09-01,2017-03-01,Melinda,F,Maddox
1955-11-29,ID25733046170,2999-12-31,2018-06-01,Melinda,F,Maddox
1959-10-26,ID25735527231,2020-01-28,2020-03-01,Jeanette,F,Chasse
1995-04-04,ID25756755284,2999-12-31,2019-09-01,Patricia,F,Howard
1958-03-26,ID25778733269,2020-07-28,2018-09-01,John,M,Mabrey
1958-03-26,ID25778733269,2017-12-01,2017-06-01,John,M,Mabrey
1988-11-03,ID25788292092,2020-04-28,2020-07-01,Dani,F,Joseph
1985-02-22,ID25800756982,2999-12-31,2019-10-01,Elizabeth,F,Daniels
1962-12-27,ID25801638890,2999-12-31,2019-06-01,David,M,Stewart
1961-08-10,ID25806922936,2020-01-28,2019-03-01,Victoria,F,Benge
1959-10-26,ID25860588968,2999-12-31,2018-08-01,David,M,Pate
1981-10-24,ID25895001880,2017-06-01,2016-12-01,Beth,F,Kincaid
1981-10-24,ID25895001880,2999-12-31,2018-03-01,Beth,F,Kincaid
1957-05-23,ID25907451306,2999-12-31,2018-05-01,Arlene,F,Korewdit
1964-01-21,ID25911054296,2020-06-28,2018-05-01,Ashley,F,Sanpedro
1962-10-18,ID25913411756,2999-12-31,2018-09-01,Ophelia,F,Fish
1967-01-23,ID25932291192,2020-01-28,2020-04-01,Cletus,M,Saechao
1972-06-30,ID25979843861,2999-12-31,2020-08-01,Dwayne,M,Scott
1962-06-25,ID25979938234,2999-12-31,2019-02-01,Arnold,M,Hernandez
1966-03-13,ID26082487341,2019-10-01,2019-04-01,Patricia,F,Lesinski
1966-03-13,ID26082487341,2020-06-28,2020-07-01,Patricia,F,Lesinski
1960-06-06,ID26083378024,2020-05-28,2020-09-01,Lloyd,M,Smith
1960-06-06,ID26083378024,2019-12-01,2019-06-01,Lloyd,M,Smith
1955-11-16,ID26113903455,2999-12-31,2019-03-01,Pauline,F,Sanchez
1964-06-08,ID26144167998,2020-04-28,2018-09-01,Catherine,F,Hesselschward
1948-12-05,ID26159011990,2999-12-31,2018-06-01,Pablo,M,Brown
1954-04-23,ID26190973354,2019-06-01,2018-12-01,Omar,M,Wilson
1954-04-23,ID26190973354,2020-05-28,2020-03-01,Omar,M,Wilson
1958-04-16,ID26194466148,2020-06-28,2019-04-01,Sandra,F,Moore
1969-12-28,ID26202253698,2020-03-28,2019-10-01,Mae,F,Dizon
1969-12-28,ID26202253698,2019-01-01,2018-07-01,Mae,F,Dizon
1966-06-04,ID26223922240,2999-12-31,2018-04-01,Catherine,F,Johnson
1986-07-29,ID26247414607,2019-05-01,2018-11-01,Jeffrey,M,Torres
1986-07-29,ID26247414607,2999-12-31,2020-02-01,Jeffrey,M,Torres
1961-06-05,ID26286890887,2018-05-01,2017-11-01,Katrina,F,Harris
1961-06-05,ID26286890887,2020-07-28,2019-02-01,Katrina,F,Harris
1958-01-27,ID26325755947,2999-12-31,2019-02-01,Laura,F,Boeding
1972-02-03,ID26329221403,2018-09-01,2018-03-01,Penny,F,Parker
1972-02-03,ID26329221403,2999-12-31,2019-06-01,Penny,F,Parker
1970-03-26,ID26330349833,2020-02-28,2020-02-01,Anthony,M,Jones
1963-07-18,ID26334940901,2999-12-31,2018-02-01,Patricia,F,Nichols
1963-07-18,ID26334940901,2017-05-01,2016-11-01,Patricia,F,Nichols
1963-04-20,ID26393404087,2020-02-28,2020-09-01,Ann,F,Wooten
1963-03-29,ID26421995495,2999-12-31,2020-03-01,James,M,Kennedy
1964-02-21,ID26438624646,2017-08-01,2017-02-01,Henry,M,Howard
1964-02-21,ID26438624646,2999-12-31,2018-05-01,Henry,M,Howard
1993-08-15,ID26445742044,2020-02-28,2020-04-01,Genevieve,F,Nelson
1975-01-21,ID26459500138,2999-12-31,2019-09-01,Francisco,M,Grandfield
1971-02-11,ID26466960422,2020-03-28,2019-08-01,Verda,F,Parrish
1963-07-09,ID26506772514,2999-12-31,2018-03-01,Regina,F,Firth
1980-08-27,ID26533395617,2999-12-31,2020-09-01,Loretta,F,Morgan
1980-08-27,ID26533395617,2019-12-01,2019-06-01,Loretta,F,Morgan
1957-04-13,ID26550419767,2999-12-31,2018-03-01,Lynn,F,Sosa
1967-07-27,ID26600685282,2020-04-28,2018-01-01,James,M,Passarelli
1987-04-28,ID26638596140,2020-04-28,2018-01-01,Ronald,M,Davis
1972-11-25,ID26705221174,2020-02-28,2020-07-01,Katie,F,Presnall
1952-04-06,ID26741482953,2018-06-01,2017-12-01,Karen,F,Watson
1952-04-06,ID26741482953,2999-12-31,2019-03-01,Karen,F,Watson
1967-03-14,ID26796442090,2020-04-28,2018-04-01,Charles,M,Hurtado
1970-10-11,ID26822494000,2019-08-01,2019-02-01,Marlene,F,Devereux
1970-10-11,ID26822494000,2999-12-31,2020-05-01,Marlene,F,Devereux
1972-09-23,ID26844746503,2999-12-31,2020-02-01,Karol,F,Norman
1965-11-20,ID26847071869,2999-12-31,2019-07-01,Doris,F,Patrick
1972-04-06,ID26852554921,2999-12-31,2019-04-01,Giovanni,M,Mullins
1972-04-06,ID26852554921,2018-07-01,2018-01-01,Giovanni,M,Mullins
1976-10-24,ID26875893332,2020-06-28,2018-01-01,Bertha,F,Schwerdtfeger
1950-03-26,ID26899502822,2999-12-31,2019-09-01,Joshua,M,Whittington
1950-03-26,ID26899502822,2018-12-01,2018-06-01,Joshua,M,Whittington
1948-10-29,ID26927717365,2020-07-28,2019-07-01,Stella,F,Sterling
1958-07-09,ID26960575524,2020-04-28,2019-05-01,Marshall,M,Bryant
1969-12-19,ID27005743374,2019-06-01,2018-12-01,Rachael,F,Thompson
1969-12-19,ID27005743374,2020-02-28,2020-03-01,Rachael,F,Thompson
1955-09-20,ID27044483504,2020-03-28,2019-04-01,Monica,F,Hartle
1975-09-17,ID27085367676,2999-12-31,2020-05-01,Kevin,M,Benjamin
1974-07-13,ID27128393254,2999-12-31,2020-07-01,Williams,M,Magyar
1964-02-12,ID27165718153,2020-06-28,2019-08-01,Donald,M,Salmon
1964-07-23,ID27183269513,2999-12-31,2020-10-01,Lori,F,Lovejoy
1961-06-23,ID27194121191,2020-05-28,2020-07-01,Ida,F,Spearman
1954-08-14,ID27197984502,2999-12-31,2018-10-01,Joshua,M,Thomas
1966-08-28,ID27204945363,2020-01-28,2018-03-01,Robin,F,Henderson
1971-04-30,ID27242368916,2999-12-31,2018-07-01,Roberta,F,Quezada
1987-07-14,ID27266531594,2999-12-31,2019-01-01,Frida,F,Kahlo
1961-10-25,ID27274977979,2020-06-28,2018-03-01,Lisa,F,Lachiatto
1976-04-01,ID27330101200,2999-12-31,2018-06-01,John,M,Dubose
1972-02-04,ID27362663168,2999-12-31,2018-02-01,Charles,M,Walls
1962-12-27,ID27413996710,2020-05-28,2020-08-01,Joseph,M,Martin
1965-07-17,ID27418936980,2999-12-31,2020-07-01,Katie,F,Freeman
1968-06-03,ID27452918886,2020-07-28,2018-03-01,Sarah,F,Miller
1968-06-03,ID27452918886,2017-06-01,2016-12-01,Sarah,F,Miller
1959-01-20,ID27478555224,2999-12-31,2020-05-01,Jessie,F,Martin
1959-01-20,ID27478555224,2019-08-01,2019-02-01,Jessie,F,Martin
1965-09-13,ID27517612379,2020-07-28,2020-02-01,Richard,M,Montgomery
1967-10-03,ID27574565009,2020-01-28,2020-04-01,Barry,M,Lee
1966-07-15,ID27589006763,2020-01-28,2020-05-01,Kathryn,F,Hunter
1972-11-01,ID27604616341,2999-12-31,2019-10-01,Holly,F,Mclaughlin
1967-03-09,ID27640677756,2020-07-28,2019-09-01,Gerald,M,Smith
1968-05-09,ID27641942983,2019-11-01,2019-05-01,Margie,F,Manora
1968-05-09,ID27641942983,2020-03-28,2020-08-01,Margie,F,Manora
1981-08-08,ID27645128057,2020-05-28,2020-03-01,Thomas,M,Ham
1967-01-25,ID27672087171,2020-05-28,2020-07-01,James,M,Tucker
1978-05-16,ID27709242479,2020-06-28,2020-09-01,Jacquelyn,F,Hilliard
1948-08-09,ID27720094665,2020-06-28,2020-07-01,Shelby,F,Gleeson
1948-08-09,ID27720094665,2019-10-01,2019-04-01,Shelby,F,Gleeson
1965-10-12,ID27744963746,2020-05-28,2020-07-01,Eduardo,M,Chauvin
1965-10-12,ID27744963746,2019-10-01,2019-04-01,Eduardo,M,Chauvin
1968-11-20,ID27767032986,2020-03-28,2019-07-01,Charles,M,Dombkowski
1958-11-08,ID27777691370,2020-03-28,2018-06-01,Lucia,F,Branham
1951-10-19,ID27820962086,2020-06-28,2018-08-01,Paul,M,Toomer
1983-12-19,ID27846826959,2017-04-01,2016-10-01,Catherine,F,Hargett
1983-12-19,ID27846826959,2999-12-31,2018-01-01,Catherine,F,Hargett
1971-04-13,ID27886394286,2999-12-31,2018-05-01,Maribel,F,Taylor
1963-11-22,ID27913149615,2020-01-28,2020-01-01,Ernest,M,Perez
2000-02-13,ID27917284037,2999-12-31,2020-10-01,Bryan,M,Davisson
2000-02-13,ID27917284037,2020-01-01,2019-07-01,Bryan,M,Davisson
1948-11-03,ID28002658092,2020-01-28,2019-06-01,Barbara,F,Paskey
1969-04-25,ID28007598561,2020-03-28,2020-06-01,Dorothy,F,Reece
1953-01-16,ID28031889971,2999-12-31,2019-09-01,Lori,F,Fox
1953-01-16,ID28031889971,2018-12-01,2018-06-01,Lori,F,Fox
1959-08-31,ID28032442760,2020-05-28,2020-09-01,Charles,M,Johnson
1957-04-06,ID28035455059,2019-04-01,2018-10-01,Alicia,F,Watson
1957-04-06,ID28035455059,2020-06-28,2020-01-01,Alicia,F,Watson
1964-03-02,ID28052183612,2999-12-31,2019-09-01,Lois,F,Harrison
1964-03-02,ID28052183612,2018-12-01,2018-06-01,Lois,F,Harrison
1958-04-08,ID28082675624,2999-12-31,2020-07-01,Giselle,F,Pate
1980-11-30,ID28089697913,2020-03-28,2019-07-01,Rosalie,F,Bursley
1990-09-24,ID28127163018,2999-12-31,2019-02-01,Betty,F,Haggard
1990-09-24,ID28127163018,2018-05-01,2017-11-01,Betty,F,Haggard
1956-05-02,ID28188864433,2020-03-28,2019-02-01,Nathan,M,Tyner
1965-09-10,ID28201773257,2999-12-31,2019-05-01,Jacob,M,Gadd
1956-11-11,ID28213886406,2019-07-01,2019-01-01,Robert,M,Schellermann
1956-11-11,ID28213886406,2999-12-31,2020-04-01,Robert,M,Schellermann
1967-04-03,ID28221733373,2999-12-31,2018-06-01,David,M,Bila
1982-10-13,ID28222142927,2020-07-28,2018-05-01,Sarah,F,Dufault
1968-10-05,ID28257208394,2020-06-28,2019-06-01,Tammy,F,Rice
1966-06-06,ID28283786475,2020-06-28,2020-01-01,Amber,F,Moldenhauer
1966-06-06,ID28283786475,2019-04-01,2018-10-01,Amber,F,Moldenhauer
1962-08-15,ID28304572341,2999-12-31,2019-09-01,Steve,M,Dennis
1971-08-18,ID28308626266,2020-03-28,2020-05-01,Wilfred,M,Brassil
1967-12-01,ID28328339764,2999-12-31,2019-06-01,Matthew,M,Elder
1961-10-23,ID28345519130,2999-12-31,2020-09-01,James,M,Valadez
1971-03-11,ID28354524401,2999-12-31,2018-05-01,Jackie,M,Guzman
1978-06-19,ID28370408702,2999-12-31,2020-04-01,Regina,F,Bolen
1979-01-24,ID28387247796,2999-12-31,2018-06-01,Regina,F,Desanctis
1953-08-05,ID28458150756,2020-05-28,2019-01-01,Ann,F,Hicks
1953-08-05,ID28458150756,2018-04-01,2017-10-01,Ann,F,Hicks
1971-06-21,ID28474134087,2018-09-01,2018-03-01,Alan,M,Juarez
1971-06-21,ID28474134087,2999-12-31,2019-06-01,Alan,M,Juarez
1967-05-17,ID28485005466,2999-12-31,2018-08-01,Marisol,F,Bussard
1968-07-02,ID28486068473,2020-07-28,2019-03-01,Fallon,F,Pike
1968-07-02,ID28486068473,2018-06-01,2017-12-01,Fallon,F,Pike
1960-02-05,ID28522822338,2017-05-01,2016-11-01,Anne,F,Rainey
1960-02-05,ID28522822338,2999-12-31,2018-02-01,Anne,F,Rainey
1964-06-28,ID28584023822,2020-02-28,2018-04-01,Vickey,F,Giles
1980-02-16,ID28586181064,2020-06-28,2018-06-01,Denise,F,Carper
1989-11-08,ID28594867195,2019-07-01,2019-01-01,Arlene,F,Hunt
1989-11-08,ID28594867195,2020-07-28,2020-04-01,Arlene,F,Hunt
1987-03-24,ID28612626802,2999-12-31,2020-09-01,Erika,F,Goodlett
1969-07-27,ID28641297117,2999-12-31,2019-08-01,Douglas,M,Davenport
1969-07-27,ID28641297117,2018-11-01,2018-05-01,Douglas,M,Davenport
1961-02-06,ID28686802504,2019-09-01,2019-03-01,Rolando,M,Scott
1961-02-06,ID28686802504,2020-03-28,2020-06-01,Rolando,M,Scott
1964-04-09,ID28703807180,2020-03-28,2020-08-01,Billy,M,Clark
1967-02-05,ID28720491716,2999-12-31,2019-01-01,Nicholas,M,Waugh
1960-01-30,ID28792771728,2017-12-01,2017-06-01,Stan,M,Berry
1960-01-30,ID28792771728,2999-12-31,2018-09-01,Stan,M,Berry
1987-07-29,ID28797720054,2999-12-31,2018-02-01,George,M,Kot
1950-02-27,ID28846704865,2020-07-28,2018-04-01,Kenneth,M,Deer
1965-01-14,ID28879949741,2018-04-01,2017-10-01,Gail,F,Veazey
1965-01-14,ID28879949741,2999-12-31,2019-01-01,Gail,F,Veazey
1947-11-05,ID28911934903,2999-12-31,2020-08-01,Fred,M,Paul
1957-08-03,ID28927404581,2999-12-31,2019-07-01,Monica,F,Manz
1957-08-03,ID28927404581,2018-10-01,2018-04-01,Monica,F,Manz
1986-02-25,ID28954149869,2019-10-01,2019-04-01,David,M,Palmer
1986-02-25,ID28954149869,2999-12-31,2020-07-01,David,M,Palmer
1962-04-09,ID28955236478,2020-03-28,2018-02-01,Wilma,F,Singer
1961-08-20,ID28971326235,2999-12-31,2018-08-01,Roger,M,Neveu
1946-06-27,ID28998846758,2999-12-31,2019-05-01,Janine,F,Dempsey
2001-10-23,ID29057550656,2999-12-31,2019-04-01,Elliot,M,Ness
1951-11-05,ID29080096788,2999-12-31,2020-07-01,Florence,F,Zerger
1960-01-19,ID29099700230,2999-12-31,2019-07-01,Bernard,M,Ascencio
1955-09-25,ID29118365665,2020-06-28,2020-08-01,Heath,M,Mcconnell
1968-01-03,ID29150464494,2020-01-28,2018-02-01,Chris,M,Wolford
1968-01-03,ID29150464494,2017-05-01,2016-11-01,Chris,M,Wolford
1966-04-04,ID29191505011,2999-12-31,2020-05-01,Genevieve,F,Page
1983-05-17,ID29193345220,2020-06-28,2018-08-01,Ellen,F,Escobedo
1967-10-23,ID29255899933,2017-10-01,2017-04-01,John,M,Blakey
1967-10-23,ID29255899933,2020-01-28,2018-07-01,John,M,Blakey
1962-08-11,ID29327757731,2018-04-01,2017-10-01,Christopher,M,Hollis
1962-08-11,ID29327757731,2020-05-28,2019-01-01,Christopher,M,Hollis
1965-01-06,ID29328886155,2999-12-31,2020-04-01,Troy,M,Luzar
1967-08-02,ID29444933392,2020-02-28,2019-09-01,Michael,M,Carns
1989-08-04,ID29459119405,2020-03-28,2020-05-01,Patricia,F,Graves
1962-02-16,ID29501888766,2999-12-31,2019-08-01,Susie,F,Carrabine
1972-11-26,ID29504160151,2020-04-28,2018-02-01,Seth,M,Bloom
1969-07-01,ID29591424004,2020-02-28,2020-04-01,Janet,F,Mottillo
1974-10-22,ID29684806722,2020-04-28,2018-01-01,Stephanie,F,Feeney
1958-03-08,ID29697634520,2020-07-28,2018-02-01,Laura,F,Boyer
1978-05-24,ID29713909260,2999-12-31,2018-05-01,Guadalupe,F,Farmer
1972-01-19,ID29733037645,2020-03-28,2018-05-01,Julia,F,Strawder
1985-09-21,ID29764954482,2020-05-28,2020-09-01,Leona,F,Woods
1969-08-09,ID29772914400,2999-12-31,2018-06-01,Olin,M,Leishman
1984-11-26,ID29788058231,2999-12-31,2020-09-01,Alexander,M,Stone
1984-11-26,ID29788058231,2019-12-01,2019-06-01,Alexander,M,Stone
1968-07-05,ID29811697216,2020-05-28,2020-05-01,Ruby,F,Tepper
1960-01-26,ID29821332506,2018-01-01,2017-07-01,Christopher,M,Gordan
1960-01-26,ID29821332506,2020-06-28,2018-10-01,Christopher,M,Gordan
1961-08-24,ID29822081431,2020-02-28,2019-03-01,Georgette,F,Johnson
1988-08-28,ID29846155318,2999-12-31,2020-08-01,Joan,F,Hodges
1987-11-13,ID29917018356,2020-03-28,2019-03-01,Thelma,F,Hardin
1992-01-22,ID29923095764,2020-01-28,2020-08-01,Patricia,F,Guinn
1955-05-17,ID29932097583,2019-01-01,2018-07-01,Joanne,F,Smith
1955-05-17,ID29932097583,2999-12-31,2019-10-01,Joanne,F,Smith
1964-06-08,ID29952679630,2999-12-31,2019-09-01,Susan,F,Banks
1959-07-29,ID29966144345,2999-12-31,2018-02-01,Christine,F,Esqueda
1967-08-14,ID29974794991,2999-12-31,2020-07-01,Gary,M,Jackson
1967-08-14,ID29974794991,2019-10-01,2019-04-01,Gary,M,Jackson
1988-05-22,ID30085959139,2018-11-01,2018-05-01,Matthew,M,Durand
1988-05-22,ID30085959139,2999-12-31,2019-08-01,Matthew,M,Durand
1957-09-11,ID30098012452,2020-01-28,2018-05-01,David,M,Jones
1955-01-27,ID30165574975,2017-12-01,2017-06-01,Robert,M,Derks
1955-01-27,ID30165574975,2020-07-28,2018-09-01,Robert,M,Derks
1972-10-15,ID30166708555,2020-06-28,2018-06-01,Angelica,F,Yandell
1953-02-20,ID30172250256,2017-09-01,2017-03-01,Adrian,M,Vanschaick
1953-02-20,ID30172250256,2999-12-31,2018-06-01,Adrian,M,Vanschaick
1959-10-04,ID30199336240,2020-02-28,2018-01-01,Nathan,M,Cooper
1969-11-24,ID30219988673,2999-12-31,2018-07-01,Janet,F,Treible
1969-11-24,ID30219988673,2017-10-01,2017-04-01,Janet,F,Treible
1956-06-19,ID30221263028,2999-12-31,2019-02-01,Nora,F,Parrish
1956-06-19,ID30221263028,2018-05-01,2017-11-01,Nora,F,Parrish
1962-07-15,ID30282529243,2999-12-31,2019-01-01,Juanita,F,Hastings
1962-07-15,ID30282529243,2018-04-01,2017-10-01,Juanita,F,Hastings
1955-12-05,ID30298080107,2020-05-28,2018-05-01,Rachel,F,Miller
1955-12-05,ID30298080107,2017-08-01,2017-02-01,Rachel,F,Miller
1952-05-29,ID30363100389,2020-07-28,2020-01-01,Greg,M,Horan
1962-08-13,ID30395486085,2999-12-31,2019-03-01,Cindy,F,Senn
1957-04-22,ID30404266608,2020-01-28,2019-05-01,Jacqueline,F,Doyle
1957-04-22,ID30404266608,2018-08-01,2018-02-01,Jacqueline,F,Doyle
1957-03-30,ID30444235253,2018-09-01,2018-03-01,Linda,F,Monroe
1957-03-30,ID30444235253,2020-06-28,2019-06-01,Linda,F,Monroe
1958-02-13,ID30457797038,2999-12-31,2020-08-01,Margaret,F,Silverthorn
1978-10-06,ID30480759366,2999-12-31,2020-04-01,Christopher,M,Williams
1967-03-08,ID30519698638,2999-12-31,2020-02-01,Sally,F,Lyons
1950-06-28,ID30525076919,2999-12-31,2019-03-01,Dean,M,Christy
1962-05-06,ID30548226384,2999-12-31,2019-10-01,Ann,F,Larson
1961-09-13,ID30558542888,2999-12-31,2018-03-01,Roberta,F,Mcgill
1966-10-28,ID30574629922,2999-12-31,2020-06-01,Eddie,M,Cano
1967-08-20,ID30585374418,2020-01-28,2018-01-01,Craig,M,Lee
1961-07-03,ID30597031484,2020-01-01,2019-07-01,Gregory,M,Sexton
1961-07-03,ID30597031484,2020-05-28,2020-10-01,Gregory,M,Sexton
1982-12-14,ID30670415900,2999-12-31,2018-03-01,Ruth,F,Cote
1957-04-07,ID30671927835,2999-12-31,2019-05-01,Juan,M,Juarez
1960-02-16,ID30678972363,2017-09-01,2017-03-01,Sean,M,Bogle
1960-02-16,ID30678972363,2999-12-31,2018-06-01,Sean,M,Bogle
1972-10-02,ID30708719202,2020-04-28,2018-07-01,Virginia,F,Shepherd
1973-07-11,ID30711636938,2999-12-31,2018-05-01,Serena,F,Smith
1956-09-11,ID30760203607,2020-07-28,2020-09-01,Denise,F,Dampier
1956-09-11,ID30760203607,2019-12-01,2019-06-01,Denise,F,Dampier
1964-08-13,ID30850083176,2020-05-28,2020-08-01,Margie,F,Jones
1968-11-23,ID30870641966,2999-12-31,2018-07-01,Marsha,F,Athayde
1966-03-17,ID30911039697,2017-05-01,2016-11-01,Alisa,F,Paige
1966-03-17,ID30911039697,2020-05-28,2018-02-01,Alisa,F,Paige
1965-04-04,ID30913212863,2019-12-01,2019-06-01,Sheila,F,Lahr
1965-04-04,ID30913212863,2999-12-31,2020-09-01,Sheila,F,Lahr
1962-03-04,ID30916765712,2020-02-28,2019-01-01,Wanda,F,Thomas
1952-12-31,ID30925848090,2020-03-28,2018-04-01,Thomas,M,Demott
1961-04-08,ID30943705641,2999-12-31,2020-06-01,Georgetta,F,Robinson
1961-04-08,ID30943705641,2019-09-01,2019-03-01,Georgetta,F,Robinson
1960-04-18,ID30946935080,2019-11-01,2019-05-01,Michele,F,Greene
1960-04-18,ID30946935080,2020-04-28,2020-08-01,Michele,F,Greene
1963-02-26,ID30963676697,2999-12-31,2020-07-01,Tom,M,Garcia
1959-10-31,ID30969216511,2999-12-31,2020-03-01,Juanita,F,Hastings
1959-10-31,ID30969216511,2019-06-01,2018-12-01,Juanita,F,Hastings
1955-03-30,ID30995494158,2020-04-28,2020-02-01,Edward,M,Ammons
1963-11-24,ID31004195882,2019-07-01,2019-01-01,Linda,F,Boudreau
1963-11-24,ID31004195882,2999-12-31,2020-04-01,Linda,F,Boudreau
1965-06-25,ID31143497903,2020-05-28,2019-08-01,Phyllis,F,Barker
1962-01-10,ID31156655455,2019-05-01,2018-11-01,Charlotte,F,Swiney
1962-01-10,ID31156655455,2020-03-28,2020-02-01,Charlotte,F,Swiney
1983-12-03,ID31165027604,2020-04-28,2018-10-01,Rhonda,F,Marin
1953-12-01,ID31181851333,2999-12-31,2020-05-01,Stacy,F,Laing
1966-02-01,ID31189754989,2999-12-31,2020-09-01,Mark,M,Williams
1963-10-20,ID31196428409,2999-12-31,2018-05-01,Jackie,F,Noyer
1962-11-19,ID31205159392,2020-07-28,2020-09-01,Brian,M,Ketron
1963-10-06,ID31252851963,2999-12-31,2018-06-01,Dorothy,F,Bunch
1963-10-06,ID31252851963,2017-09-01,2017-03-01,Dorothy,F,Bunch
1966-09-19,ID31266565698,2999-12-31,2018-01-01,Julius,M,Workman
1965-12-22,ID31273493658,2020-06-28,2019-02-01,Warren,M,Feathers
1965-12-22,ID31273493658,2018-05-01,2017-11-01,Warren,M,Feathers
1957-10-18,ID31313676204,2019-07-01,2019-01-01,Maryjo,F,Porter
1957-10-18,ID31313676204,2020-01-28,2020-04-01,Maryjo,F,Porter
1960-10-01,ID31368903190,2020-04-28,2020-09-01,Juana,F,Murray
1960-10-01,ID31368903190,2019-12-01,2019-06-01,Juana,F,Murray
1967-08-12,ID31396218044,2020-04-28,2019-04-01,Jennifer,F,Hinton
1955-04-30,ID31397399082,2999-12-31,2018-10-01,Allison,F,Prouse
1973-10-22,ID31417266048,2999-12-31,2018-07-01,Phyllis,F,Nunez
1998-07-26,ID31425047304,2020-02-28,2020-01-01,Judith,F,Crossman
1985-09-12,ID31430494631,2020-07-28,2020-01-01,Marjorie,F,Valdez
1987-07-13,ID31432754034,2999-12-31,2018-09-01,Delores,F,Nailer
1987-07-13,ID31432754034,2017-12-01,2017-06-01,Delores,F,Nailer
1954-05-12,ID31442538537,2018-06-01,2017-12-01,Kelly,M,Danielsen
1954-05-12,ID31442538537,2999-12-31,2019-03-01,Kelly,M,Danielsen
1977-07-01,ID31492318127,2999-12-31,2018-02-01,Wanda,F,Torres
1947-03-11,ID31495930743,2999-12-31,2020-10-01,Pearl,F,Owens
1947-03-11,ID31495930743,2020-01-01,2019-07-01,Pearl,F,Owens
1958-04-08,ID31517023192,2017-06-01,2016-12-01,Alice,F,Lusk
1958-04-08,ID31517023192,2999-12-31,2018-03-01,Alice,F,Lusk
1966-02-12,ID31576032384,2999-12-31,2019-07-01,Mary,F,Carver
1959-06-19,ID31613892391,2999-12-31,2019-07-01,Ardis,F,Smith
1992-05-15,ID31617635505,2999-12-31,2018-02-01,Dominic,M,Gustafson
1969-11-17,ID31638331855,2999-12-31,2020-01-01,Laura,F,Reising
1967-02-26,ID31668087714,2999-12-31,2020-01-01,Mike,M,Burge
1955-09-01,ID31721185439,2999-12-31,2020-02-01,Frances,F,Stutzman
1974-08-20,ID31750276739,2020-01-28,2020-10-01,Nancy,F,Huang
1974-08-20,ID31750276739,2020-01-01,2019-07-01,Nancy,F,Huang
1959-08-30,ID31775848561,2999-12-31,2018-05-01,Donna,F,Brown
1965-01-26,ID31791708708,2020-01-28,2018-01-01,Terry,F,Harrison
1986-08-14,ID31807919916,2999-12-31,2020-06-01,Angel,M,Turner
1960-11-11,ID31816558801,2999-12-31,2019-01-01,Latoya,F,Ledbetter
1986-12-26,ID31836802304,2999-12-31,2020-03-01,Susan,F,Wagner
1970-02-03,ID31853373659,2999-12-31,2018-10-01,Nancy,F,Davis
1967-05-10,ID31864858414,2999-12-31,2019-10-01,Reid,M,Snowden
1969-11-25,ID31889153795,2999-12-31,2020-07-01,Ruth,F,Swanson
1969-11-25,ID31889153795,2019-10-01,2019-04-01,Ruth,F,Swanson
